bug_id:best_result_FR;AR;ES
1:1.7976931348623157e+308,1.7976931348623157e+308,1.0
3:29.0,29.0,0.7073170731707317
5:1.7976931348623157e+308,1.7976931348623157e+308,1.0
6:2.5,14.25,0.12295081967213115
7:1.0,3.5,0.18181818181818182
8:1.7976931348623157e+308,1.7976931348623157e+308,1.0
14:34.0,34.0,0.38636363636363635
16:1.7976931348623157e+308,1.7976931348623157e+308,1.0
17:8.5,8.5,0.16216216216216217
19:2.5,2.5,0.04878048780487805
20:4.0,4.0,0.08163265306122448
21:1.0,19.5,0.024390243902439025
22:1.0,1.0,0.024390243902439025
24:28.0,28.0,0.5490196078431373
29:1.7976931348623157e+308,1.7976931348623157e+308,1.0
32:9.0,9.5,0.32
33:1.7976931348623157e+308,1.7976931348623157e+308,1.0
35:3.5,20.5,0.10606060606060606
38:5.5,5.5,0.2
39:9.0,9.0,0.23684210526315788
40:1.7976931348623157e+308,1.7976931348623157e+308,1.0
42:11.0,11.0,0.2682926829268293
46:1.5,4.0,0.1076923076923077
50:9.0,10.5,0.25
51:28.5,30.5,0.9444444444444444
52:101.0,102.5,0.8515625
54:4.0,49.75,0.05343511450381679
56:9.0,11.0,0.3230769230769231
57:10.5,12.0,0.3150684931506849
58:1.7976931348623157e+308,1.7976931348623157e+308,1.0
62:1.7976931348623157e+308,1.7976931348623157e+308,1.0
65:1.7976931348623157e+308,1.7976931348623157e+308,1.0
67:65.0,67.0,1.0
68:8.5,21.0,0.22727272727272727
71:6.5,7.5,0.1206896551724138
73:1.7976931348623157e+308,1.7976931348623157e+308,1.0
74:36.5,36.5,0.3779527559055118
75:21.5,29.0,0.3125
76:1.7976931348623157e+308,1.7976931348623157e+308,1.0
77:1.7976931348623157e+308,1.7976931348623157e+308,1.0
78:6.5,8.0,0.28846153846153844
79:1.7976931348623157e+308,1.7976931348623157e+308,1.0
80:2.5,16.5,0.1111111111111111
81:29.5,29.5,0.4838709677419355
86:38.5,39.0,0.625
90:2.0,2.0,0.07692307692307693
94:1.5,2.0,0.07692307692307693
96:1.7976931348623157e+308,1.7976931348623157e+308,1.0
100:2.0,19.25,0.04938271604938271
104:3.0,3.5,0.15
105:23.0,26.0,0.4434782608695652
109:26.0,27.0,0.6363636363636364
113:15.5,16.5,0.44642857142857145
115:11.0,15.0,0.3717948717948718
116:12.5,14.5,0.21212121212121213
117:12.0,13.5,0.25
118:3.0,3.0,0.05
121:1.0,15.666666666666666,0.024390243902439025
122:1.0,2.5,0.08695652173913043
123:1.7976931348623157e+308,1.7976931348623157e+308,1.0
124:1.0,1.5,0.02857142857142857
126:24.0,29.0,0.37254901960784315
127:229.0,229.0,0.8674242424242424
128:4.5,8.0,0.1
130:1.7976931348623157e+308,1.7976931348623157e+308,1.0
131:54.5,60.75,0.8
132:15.5,21.0,0.43157894736842106
135:49.5,49.5,0.5416666666666666
136:8.0,12.5,0.4444444444444444
137:18.0,23.5,1.0
141:4.5,20.25,0.21153846153846154
142:9.0,11.0,0.36
143:1.7976931348623157e+308,1.7976931348623157e+308,1.0
145:52.5,53.5,0.9166666666666666
146:1.7976931348623157e+308,1.7976931348623157e+308,1.0
147:11.0,12.0,0.5428571428571428
148:7.5,15.5,0.4375
150:146.0,146.5,0.7376237623762376
153:15.5,18.5,0.54
154:20.5,24.5,0.6181818181818182
155:35.5,36.0,0.7884615384615384
157:6.0,6.5,0.21875
158:13.5,13.5,0.288135593220339
162:6.5,8.0,0.4444444444444444
163:1.7976931348623157e+308,1.7976931348623157e+308,1.0
164:21.0,105.0,0.15384615384615385
165:5.0,11.75,0.10465116279069768
166:7.0,7.5,0.16666666666666666
168:4.5,5.0,0.16981132075471697
169:6.0,26.625,0.1917808219178082
172:6.0,7.5,0.15714285714285714
173:15.5,20.0,0.6888888888888889
174:2.5,3.0,0.09803921568627451
175:26.0,59.25,0.39285714285714285
---------------statistics---------------
top1:6/94=0.06382978723404255
top3:16/94=0.1702127659574468
top5:23/94=0.24468085106382978
top10:40/94=0.425531914893617
MAR:25.412725225225223
MFR:19.824324324324323
ExamScore:0.4840531876380939
